ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,086354D7DC8962E86AD660613CA51416A4ED5F17.STORY,SYSSUM.TXT,0.47917,0.05263,0.09485,1
ROUGE-1,0B84D59AF80862F46FBCF868ACD57EEB0B41E36F.STORY,SYSSUM.TXT,0.59322,0.09383,0.16204,1
ROUGE-1,1997B0C4D018FB2BE519A81C4CF7AD5A0BC9376E.STORY,SYSSUM.TXT,0.42857,0.20225,0.27481,1
ROUGE-1,095847FF43BFC2C06E4BAC2E12F0336D3628B110.STORY,SYSSUM.TXT,0.28571,0.11881,0.16783,1
ROUGE-1,161D4BD20CC058DEFED7D920AAAF658AC816E95C.STORY,SYSSUM.TXT,0.65789,0.06127,0.11211,1
ROUGE-1,08746A56C847D7C865B1DBD492863A9FF5B41B88.STORY,SYSSUM.TXT,0.64407,0.10215,0.17633,1
ROUGE-1,006652B4BA431E44BAEC92D84FE62C4727983642.STORY,SYSSUM.TXT,0.47059,0.12698,0.20000,1
ROUGE-1,0C5E9B76A7192B94493BA4F9669BE1469C823D76.STORY,SYSSUM.TXT,0.58000,0.08896,0.15426,1
ROUGE-1,1480D4943CCD3EC7F000EB85A1FDAF47D04E90DA.STORY,SYSSUM.TXT,0.45000,0.05825,0.10315,1
ROUGE-1,0AABC9ECDAAFF12F92C65EDFDC15C7F344058248.STORY,SYSSUM.TXT,0.73171,0.10345,0.18127,1
ROUGE-1,040C874E061C0C3DF0C34E7B8A60B4FF36E1CF71.STORY,SYSSUM.TXT,0.43182,0.12667,0.19588,1
ROUGE-1,0D5816835241165A0BE31F512814F700B0D498DE.STORY,SYSSUM.TXT,0.54545,0.16071,0.24828,1
ROUGE-1,12BA5E295C4AFE1E7FD860D975AD93F0CA385D58.STORY,SYSSUM.TXT,0.55000,0.08209,0.14286,1
ROUGE-1,1A16F10F9C13B8EF6B3AC3B5817CB41E18545D96.STORY,SYSSUM.TXT,0.41667,0.04808,0.08621,1
ROUGE-1,0470F82E0CE6DA7AC719C38A5B0DB1890BC11351.STORY,SYSSUM.TXT,0.48485,0.14286,0.22069,1
ROUGE-1,12A2C6215C6CB7B08FF5CC263E6308D411AA521C.STORY,SYSSUM.TXT,0.52632,0.19608,0.28571,1
ROUGE-1,0F5FCE82058D1AA7B7140B6DD6E8676BA05A5FC9.STORY,SYSSUM.TXT,0.39394,0.12150,0.18571,1
ROUGE-1,0EAAF5F10251D88C25E3B6B8E0C0C26655DA2754.STORY,SYSSUM.TXT,0.61224,0.22059,0.32432,1
ROUGE-1,078DF757A8ACF0A617A40DE79EFA22DE934A03A6.STORY,SYSSUM.TXT,0.63265,0.11969,0.20130,1
ROUGE-1,07C1A601409341C7D156D262A0C64A17B1DCEC3B.STORY,SYSSUM.TXT,0.42857,0.10791,0.17241,1
ROUGE-1,0CEA5385D29B1915E1CBAE0E1DB4C9DA96B51184.STORY,SYSSUM.TXT,0.52174,0.13953,0.22018,1
ROUGE-1,16E4240B5E8A767842838BAFD67C3E7BD015B866.STORY,SYSSUM.TXT,0.56000,0.10646,0.17891,1
ROUGE-1,025C8069F148D69490998D48ED65C2DB49D06F1E.STORY,SYSSUM.TXT,0.58065,0.05769,0.10496,1
ROUGE-1,06F52A5B1CCA7FE7B4BCFD714B617B9E4501F283.STORY,SYSSUM.TXT,0.48649,0.05960,0.10619,1
ROUGE-1,09D63F6E03A24B6ED25FCDA29DEEB97CD4F2228E.STORY,SYSSUM.TXT,0.72222,0.11255,0.19476,1
ROUGE-1,0EE04E3DD910C9CCE9FB8793435BECE3AD9B62C5.STORY,SYSSUM.TXT,0.40426,0.10440,0.16594,1
ROUGE-1,129DC9828DCF7E70DE5317B377018C62F5BE83C4.STORY,SYSSUM.TXT,0.52941,0.06353,0.11345,1
ROUGE-1,073B9535B7D8A270B1A503684CBE2E385822CFFA.STORY,SYSSUM.TXT,0.66071,0.22156,0.33184,1
ROUGE-1,137E8D0568156D30C20650CFCF4BFF63F8BC7324.STORY,SYSSUM.TXT,0.47368,0.05714,0.10198,1
ROUGE-1,008C60559B77797F8220759F35F5F6E8381EE030.STORY,SYSSUM.TXT,0.66667,0.21656,0.32692,1
ROUGE-1,1777A24A2C5C4850E9AE8C46F5B33DF0F3C8A2A5.STORY,SYSSUM.TXT,0.51852,0.13397,0.21293,1
ROUGE-1,1ACC3B8897C044FC2BA4AB668494DA14774D7E34.STORY,SYSSUM.TXT,0.42222,0.05491,0.09719,1
ROUGE-1,10BFB2820BCCE37488947A654ACBD0CF6F86B910.STORY,SYSSUM.TXT,0.40625,0.11504,0.17931,1
ROUGE-1,19F469D00FD6AF941E5E1A1F1744DFA546794162.STORY,SYSSUM.TXT,0.55556,0.14045,0.22422,1
ROUGE-1,03169728C6CF358012D02E3A46C1A7E54E6C3019.STORY,SYSSUM.TXT,0.67568,0.16026,0.25907,1
ROUGE-1,12255A54FAA26786E7C6AA58426D211018D1333E.STORY,SYSSUM.TXT,0.55556,0.12195,0.20000,1
ROUGE-1,02B7E1B232341E46ADCE5287877F0F1C8FE0FBB1.STORY,SYSSUM.TXT,0.40000,0.16216,0.23077,1
ROUGE-1,004E6E935EA530B0992A89FD1307F7F41F4A234D.STORY,SYSSUM.TXT,0.47059,0.08649,0.14612,1
ROUGE-1,142EBE4F14DDCF51CD8CFA1BB9E6C25C120C0C62.STORY,SYSSUM.TXT,0.46809,0.23158,0.30986,1
ROUGE-1,02385271C1F0335D4E77E7A4912E7BBF2BA15FA5.STORY,SYSSUM.TXT,0.66667,0.13617,0.22615,1
ROUGE-1,1714B87D31C961DBAA9FC636B4F69E78110BE3A4.STORY,SYSSUM.TXT,0.48438,0.18343,0.26609,1
ROUGE-1,0591974A8589044E67D76EA3AD63B47004FB1B01.STORY,SYSSUM.TXT,0.30556,0.10476,0.15603,1
ROUGE-1,03602D3A510410E4CF2C7630116B2AAEB4BCED49.STORY,SYSSUM.TXT,0.45455,0.21368,0.29070,1
ROUGE-1,173C4EE1BFF26415E503DCB4908778708C48D930.STORY,SYSSUM.TXT,0.40000,0.10938,0.17178,1
ROUGE-1,1B284B50483B0D6FEC05B9084148469EB64EADA7.STORY,SYSSUM.TXT,0.69231,0.12081,0.20571,1
ROUGE-1,114E0E30CC5EF8E887116CDAA3D9D6A1313BF079.STORY,SYSSUM.TXT,0.48837,0.20000,0.28378,1
ROUGE-1,0E65DD576824CCD13B2F84A8FD4A9391F440721C.STORY,SYSSUM.TXT,0.55814,0.10345,0.17455,1
ROUGE-1,1111E7507CE481A26F091A12FA038C0D7C1D8C92.STORY,SYSSUM.TXT,0.48333,0.16571,0.24681,1
ROUGE-1,03202696618E9602EF900A9099B1CC8E589B646C.STORY,SYSSUM.TXT,0.62500,0.20833,0.31250,1
ROUGE-1,02CEBC35C007EB63DC0A22F96DE0541E4269793E.STORY,SYSSUM.TXT,0.65714,0.16788,0.26744,1
ROUGE-1,198817F61CD9CBEC0BB8BB7457756B567840834D.STORY,SYSSUM.TXT,0.72917,0.16667,0.27132,1
ROUGE-1,08BFBA8820BAACFBAB3FF83EA20BF0C23CBDE42C.STORY,SYSSUM.TXT,0.38095,0.06584,0.11228,1
ROUGE-1,1490C0A25AF0FA96770E3394E3721A89422D7AD7.STORY,SYSSUM.TXT,0.54839,0.11039,0.18378,1
ROUGE-1,043988513BD29B6E9751C73A5F5DF794E7497727.STORY,SYSSUM.TXT,0.20455,0.06475,0.09836,1
ROUGE-1,01C8128A3CB2D580D6A49F1B7D84B6F764A4AB43.STORY,SYSSUM.TXT,0.40816,0.07843,0.13158,1
ROUGE-1,1910BC4B2C79F57DAA6177FB5A75A403F6D4BA5C.STORY,SYSSUM.TXT,0.52778,0.05775,0.10411,1
ROUGE-1,0D633FECEF0E5A988AB7E440B86A03D8E24219C5.STORY,SYSSUM.TXT,0.61224,0.12000,0.20067,1
ROUGE-1,011CFE059BFDDD7DC3BE107E5EC4502BC5B09ABD.STORY,SYSSUM.TXT,0.47826,0.06215,0.11000,1
ROUGE-1,086E3CCB6C296B4CB967A9E44AD1FC76ACBD3057.STORY,SYSSUM.TXT,0.56250,0.19014,0.28421,1
ROUGE-1,18135B2BA85E1377814A60B53D6972861D44C932.STORY,SYSSUM.TXT,0.63934,0.16883,0.26712,1
ROUGE-1,012DEED72132ED0AE83BFC2F77A5F3714D56373B.STORY,SYSSUM.TXT,0.56098,0.12778,0.20814,1
ROUGE-1,1577E25487622BAC76E5B1FA24B0FEDBDA322801.STORY,SYSSUM.TXT,0.47500,0.06189,0.10951,1
ROUGE-1,0D4B32D6B9DC6F44639C754954DFEB7800E42D50.STORY,SYSSUM.TXT,0.75000,0.07517,0.13665,1
ROUGE-1,1593ED6397E1607A30373A515110B653E8F2AB9D.STORY,SYSSUM.TXT,0.45455,0.14184,0.21622,1
ROUGE-1,10CABE727E54F852DB744024FD625B42F7F123F8.STORY,SYSSUM.TXT,0.34615,0.15929,0.21818,1
ROUGE-1,132C5C14F47F3244CE418FB7386B316A7B26CDED.STORY,SYSSUM.TXT,0.52273,0.08712,0.14935,1
ROUGE-1,18364ADBA9CC26DE52D903CF08CEFC2FCCFB7ABE.STORY,SYSSUM.TXT,0.48000,0.21239,0.29448,1
ROUGE-1,12951B704B732AFFB3EF2301DBEA25E5EF4341E6.STORY,SYSSUM.TXT,0.60465,0.07558,0.13437,1
ROUGE-1,01F2A14B69E26349A6D05199703407DE54D3A2A1.STORY,SYSSUM.TXT,0.72000,0.16901,0.27376,1
ROUGE-1,040499C2598D158EAA36C36851063973329427D6.STORY,SYSSUM.TXT,0.35135,0.07927,0.12935,1
ROUGE-1,058E864924C3EAA3352CAF6791F6E1D17F486D57.STORY,SYSSUM.TXT,0.50000,0.07143,0.12500,1
ROUGE-1,12C8A29337F8B001714F13E771AE1F969F671289.STORY,SYSSUM.TXT,0.38235,0.14130,0.20635,1
ROUGE-1,05E1281B78D2A9548A900821036099EE2EC1DDBD.STORY,SYSSUM.TXT,0.43636,0.11594,0.18321,1
ROUGE-1,1280A0227EBA72172002EAC714DF3F0D0BB2B511.STORY,SYSSUM.TXT,0.51220,0.09052,0.15385,1
ROUGE-1,115F4657695499D475CE8BC70FF347077F2F724B.STORY,SYSSUM.TXT,0.42857,0.04261,0.07752,1
ROUGE-1,05B497AE445D5F223B4772292CE83009074F2249.STORY,SYSSUM.TXT,0.50847,0.28037,0.36145,1
ROUGE-1,1A8B9A27BA8CD9F0F233AAF53D17C1D03040E514.STORY,SYSSUM.TXT,0.47917,0.19008,0.27219,1
ROUGE-1,1A9F503389F51B238F67681EFDCE1D4ED29648A9.STORY,SYSSUM.TXT,0.53846,0.15385,0.23932,1
ROUGE-1,112CBA932AF73ADAC2D6D78FC0D15A788C3B06C4.STORY,SYSSUM.TXT,0.58000,0.17470,0.26852,1
ROUGE-1,11C471581B114BC0B5C0848163C3DA8AFB083E78.STORY,SYSSUM.TXT,0.43103,0.13587,0.20661,1
ROUGE-1,189705E95B14F7BB4C4F210B561F8A95D48E5E07.STORY,SYSSUM.TXT,0.59016,0.12081,0.20056,1
ROUGE-1,0FB287AB30F3F28B96335E16048837C49E75D8C0.STORY,SYSSUM.TXT,0.48387,0.05208,0.09404,1
ROUGE-1,196477D04BBD0B5B8840ED5BCE42A04BABAA041B.STORY,SYSSUM.TXT,0.61111,0.10680,0.18182,1
ROUGE-1,1A1315599031DCCADF1E4D1B595C29168A03EA34.STORY,SYSSUM.TXT,0.37838,0.06364,0.10895,1
ROUGE-1,042CD1E0176579C6EB2649CE87A219B3B739D4C3.STORY,SYSSUM.TXT,0.51923,0.09122,0.15517,1
ROUGE-1,0EAD8A0FB42B940CE24447B02ABCDB90E7614C6E.STORY,SYSSUM.TXT,0.52727,0.21805,0.30851,1
ROUGE-1,189B20F04B45801D00DB1F6FB44420F3A4BACF73.STORY,SYSSUM.TXT,0.71154,0.09788,0.17209,1
ROUGE-1,17E692C326DFBDFAA5863B3D0ACD59B085499A08.STORY,SYSSUM.TXT,0.42857,0.11364,0.17964,1
ROUGE-1,01721DDCD0CB09DF4890CA25BBC3692EF640CA7C.STORY,SYSSUM.TXT,0.51613,0.06400,0.11388,1
ROUGE-1,0E1CC521CA2F98CDC7324D6A97F18F4E817CFE08.STORY,SYSSUM.TXT,0.78125,0.10504,0.18519,1
ROUGE-1,0BCB51713BB60CF0FCF523704C38AAFF49131B72.STORY,SYSSUM.TXT,0.69697,0.09312,0.16429,1
ROUGE-1,17A87D5D3258BB6EC9586F06563A5F363522A808.STORY,SYSSUM.TXT,0.64286,0.08626,0.15211,1
ROUGE-1,00142065A6C92F788EACD40C9023184808A7E2D1.STORY,SYSSUM.TXT,0.58824,0.15748,0.24845,1
ROUGE-1,16A5AF728B77E2FC1ACD956C1D34FD94DE6ABBBD.STORY,SYSSUM.TXT,0.70000,0.13527,0.22672,1
ROUGE-1,1B617013AC4F023FD78E034B98B6111EBADEEDC4.STORY,SYSSUM.TXT,0.49153,0.08683,0.14758,1
ROUGE-1,02BB8BF46B2BA5AEC79BA570EA12BF502250DC07.STORY,SYSSUM.TXT,0.48718,0.06312,0.11176,1
ROUGE-1,1502EADBEE8DD26201C7E90D9C9C3F7CFC3EC141.STORY,SYSSUM.TXT,0.40541,0.08621,0.14218,1
ROUGE-1,1333573485E98DD8C44E4FB8127706641A28FC4F.STORY,SYSSUM.TXT,0.58000,0.23770,0.33721,1
ROUGE-1,0BFAF64A5B8132A9F18D46E473390691A0BDFAB4.STORY,SYSSUM.TXT,0.71795,0.08974,0.15954,1
ROUGE-1,01EB761647AE724E47D946F21F8E136DAFB97641.STORY,SYSSUM.TXT,0.73333,0.11224,0.19469,1
ROUGE-1,1481B2DBAAA82682849AD32C0715633502050AD2.STORY,SYSSUM.TXT,0.47222,0.07424,0.12830,1
ROUGE-1,11F8910023FBAC9C9103D8B234AE2AD3782B5C90.STORY,SYSSUM.TXT,0.35185,0.07308,0.12102,1
ROUGE-1,09BAF216DB3CA56CFFBB3AAD0726A3E86FD5ECC1.STORY,SYSSUM.TXT,0.55000,0.05729,0.10377,1
ROUGE-1,17AB1CAE6430F3075CFB6200D4D358D75FC4981F.STORY,SYSSUM.TXT,0.47826,0.10628,0.17391,1
ROUGE-1,01A9836F1743877135E049FBE705F7618C3953B7.STORY,SYSSUM.TXT,0.64706,0.12132,0.20433,1
ROUGE-1,0E42B1F4CB12D5EF4FE963007A239D30CCC6935D.STORY,SYSSUM.TXT,0.55556,0.15000,0.23622,1
ROUGE-1,0EF05097A833685FA3E263F5DD58CF88C97326C0.STORY,SYSSUM.TXT,0.70909,0.12112,0.20690,1
ROUGE-1,0D3A95BFEDF226973388D2ACFD3C89B7A0FDD677.STORY,SYSSUM.TXT,0.57143,0.15152,0.23952,1
ROUGE-1,1711C4314EDA26A09C91D85442A1EEECD484CCBC.STORY,SYSSUM.TXT,0.58333,0.11382,0.19048,1
ROUGE-1,0885BB76FE1788C6A63753B4AE4068BDB4E1D3AD.STORY,SYSSUM.TXT,0.54545,0.10256,0.17266,1
ROUGE-1,0A471293143E542E3F3FF00265BCADFBC68BDA25.STORY,SYSSUM.TXT,0.59574,0.08589,0.15013,1
ROUGE-1,165D706BE2AD90324A2A1751687E4D1249751593.STORY,SYSSUM.TXT,0.64407,0.07336,0.13172,1
ROUGE-1,17DCA224B32CFE3973292972439C487782D0DEB6.STORY,SYSSUM.TXT,0.53061,0.06824,0.12093,1
ROUGE-1,110CF421B5DC500FE37589374DD62708E016DC54.STORY,SYSSUM.TXT,0.72727,0.21818,0.33566,1
ROUGE-1,0ED7B0BAD52B2393D5586B5C1D5CB8B7D6C95783.STORY,SYSSUM.TXT,0.52500,0.17213,0.25926,1
ROUGE-1,07B61152A9C88D7D65D09E1EAC168F42ABDA910F.STORY,SYSSUM.TXT,0.48980,0.08163,0.13994,1
ROUGE-1,13C2CD1AD338BFB28C6A243E497D3ED2494AE44C.STORY,SYSSUM.TXT,0.33898,0.12987,0.18779,1
ROUGE-1,0C2FDE9BE9399D65330A55C1FD94587A53B3672A.STORY,SYSSUM.TXT,0.76923,0.16304,0.26906,1
ROUGE-1,0CCB903B3E03A7098730323649FC5139C1B37166.STORY,SYSSUM.TXT,0.50980,0.07625,0.13265,1
ROUGE-1,14417FA36986A61A7EBE9F04BBD412850F52C9A9.STORY,SYSSUM.TXT,0.27027,0.06536,0.10526,1
ROUGE-1,02927C88776BCC84FC883435A5037B4C8CA70E83.STORY,SYSSUM.TXT,0.37209,0.18391,0.24615,1
ROUGE-1,0DA3F054C52EA0DDDD54E315756909C69E322914.STORY,SYSSUM.TXT,0.55556,0.08746,0.15113,1
ROUGE-1,0C5775DEB910D6DF7D7AB00DFD84E3EAC27836F3.STORY,SYSSUM.TXT,0.46154,0.11538,0.18462,1
ROUGE-1,0F75DEEBAAF9ED12D162108F0AFC595E75549533.STORY,SYSSUM.TXT,0.34884,0.06356,0.10753,1
ROUGE-1,1071E826DD7FFDB3BA07BD0996ECA8DFE572FAAA.STORY,SYSSUM.TXT,0.41667,0.14286,0.21277,1
ROUGE-1,153AC7BA292559348F408B562AB6322A91922B4B.STORY,SYSSUM.TXT,0.58491,0.11969,0.19872,1
ROUGE-1,06EAD64F4887B354C684E25F806E12242945C498.STORY,SYSSUM.TXT,0.54167,0.15854,0.24528,1
ROUGE-1,0186A4E9EF5CD3D4B50D6592B85AAF3D769530DD.STORY,SYSSUM.TXT,0.47273,0.22414,0.30409,1
ROUGE-1,0CD2BE80B17C1D67FF3424E7B1F9BA34D4469034.STORY,SYSSUM.TXT,0.56000,0.11814,0.19512,1
ROUGE-1,0D3C81672B050844FC87EE4ED40DB4662D88BAC9.STORY,SYSSUM.TXT,0.48889,0.10891,0.17814,1
ROUGE-1,04C7877EBFF06B50931C4961B16BD589A2FED321.STORY,SYSSUM.TXT,0.76596,0.34951,0.48000,1
ROUGE-1,165328FDCC889052A1A03D30DFAFE7C7FC28442B.STORY,SYSSUM.TXT,0.54902,0.12556,0.20438,1
ROUGE-1,05D3CC020041B02B9FEE0004079071B575E1E9AB.STORY,SYSSUM.TXT,0.40816,0.18182,0.25157,1
ROUGE-1,17A571CE28D407EB671EDD0DB7FBCFC939C9C802.STORY,SYSSUM.TXT,0.55814,0.20168,0.29630,1
ROUGE-1,0CFCBFD1DBE407F1BC0EAAFBF562305E15471A83.STORY,SYSSUM.TXT,0.64286,0.22689,0.33540,1
ROUGE-1,15E4E211905F0DEEC2BF01B0500C7B24C63D4768.STORY,SYSSUM.TXT,0.37037,0.08333,0.13605,1
ROUGE-1,17B61A46B48A772BCAF89BFC48319AE8A7DE2514.STORY,SYSSUM.TXT,0.66667,0.17241,0.27397,1
ROUGE-1,1434798ED94E811CDECCFE63AC4A26F275B42C15.STORY,SYSSUM.TXT,0.51020,0.10331,0.17182,1
ROUGE-1,1270FBD8745E1BAD4439CFB929DD4C7F485D0214.STORY,SYSSUM.TXT,0.64583,0.10764,0.18452,1
ROUGE-1,0B14FA50B76B488E131C7F572F1B41BE351143FB.STORY,SYSSUM.TXT,0.55769,0.09446,0.16156,1
ROUGE-1,155283BAD2EEE7B2A83531166064B4E18150B2FD.STORY,SYSSUM.TXT,0.34483,0.04082,0.07299,1
ROUGE-1,0346E8B4D9A82812A184804B954E58AB57DD4490.STORY,SYSSUM.TXT,0.38462,0.11494,0.17699,1
ROUGE-1,08F08F4AF54B8AC32F695A2861B92181DB23EF01.STORY,SYSSUM.TXT,0.54839,0.04261,0.07907,1
ROUGE-1,14C8787F2608C8777C79B4F3B8367A97780746AC.STORY,SYSSUM.TXT,0.48649,0.20000,0.28346,1
ROUGE-1,087372FA3AF5DC2A43911CFF8796A0DD282EF2E6.STORY,SYSSUM.TXT,0.38710,0.17143,0.23762,1
ROUGE-1,1961F888029FBCAA44EF002D4E55FAA4D00E7BC5.STORY,SYSSUM.TXT,0.52381,0.06728,0.11924,1
ROUGE-1,1654BEFAE9D5E8715321281096E67767707ABAEA.STORY,SYSSUM.TXT,0.42105,0.08649,0.14350,1
ROUGE-1,0C48D96662FA4664B603E70E397B8C62CBFC257F.STORY,SYSSUM.TXT,0.63830,0.17544,0.27523,1
ROUGE-1,089FD9D3B8E3F84061B8329425E81EF62DE7BDED.STORY,SYSSUM.TXT,0.42857,0.11111,0.17647,1
ROUGE-1,0E5FFDEF4E4306A52B72CEFC5AFFD602BFC67F9C.STORY,SYSSUM.TXT,0.67797,0.12539,0.21164,1
ROUGE-1,0CA0BA36ACFCAB4A4B4C4100F09AE1A4085E030A.STORY,SYSSUM.TXT,0.59524,0.08361,0.14663,1
ROUGE-1,0EB2E9C0D36044809A42045A3E9126F0D01936B6.STORY,SYSSUM.TXT,0.47917,0.14465,0.22222,1
ROUGE-1,16C6F100732A720C4AD2C6FE7378E84B964F8ED3.STORY,SYSSUM.TXT,0.45000,0.04986,0.08978,1
ROUGE-1,1528E94386EEF874D645FDDF9BEB8E52CCFA54D5.STORY,SYSSUM.TXT,0.57627,0.17085,0.26357,1
ROUGE-1,101877B5CAE1386FAD0A31077E90DB3879083C9B.STORY,SYSSUM.TXT,0.52381,0.04339,0.08015,1
ROUGE-1,0E64C1C38C4CBFE9C928B1ABB851CBADC1B4DF41.STORY,SYSSUM.TXT,0.62500,0.10823,0.18450,1
ROUGE-1,1AC53438F08AC438000B9CA9AD3C0DB70B7A5640.STORY,SYSSUM.TXT,0.70492,0.17269,0.27742,1
ROUGE-1,0A6A6F5A063D58A7288994FE82A44015C7F061A1.STORY,SYSSUM.TXT,0.48936,0.10455,0.17228,1
ROUGE-1,13E93EE4259FBABA2F88C8ECE684F8935B169B56.STORY,SYSSUM.TXT,0.57778,0.10078,0.17162,1
ROUGE-1,15EBD3746EB99EE3ADB9CEF20F6E863056473F59.STORY,SYSSUM.TXT,0.35484,0.06044,0.10329,1
ROUGE-1,150FD76037E6FF8FDCDC8524A67E63C6D68B0E66.STORY,SYSSUM.TXT,0.55102,0.19149,0.28421,1
ROUGE-1,0AC0B846D8D643D339E347A474FBC4860467407D.STORY,SYSSUM.TXT,0.73171,0.09554,0.16901,1
ROUGE-1,150397D3B2765E07AA2DCAD08A626A2268887FA5.STORY,SYSSUM.TXT,0.60714,0.15596,0.24818,1
ROUGE-1,031A6E24A42DCC92C1178D74DE9AECA2D90379DA.STORY,SYSSUM.TXT,0.54054,0.16949,0.25806,1
ROUGE-1,0BCFDA6623C7CBC7D7CCB30AB7F6D39006BFFBC4.STORY,SYSSUM.TXT,0.41667,0.06726,0.11583,1
ROUGE-1,1477BAD5A211A302B61E4A5C902293D945ED1F4E.STORY,SYSSUM.TXT,0.49153,0.12083,0.19398,1
ROUGE-1,0EF53BB6F8F6413E330C7F48E4962E2804A5BD69.STORY,SYSSUM.TXT,0.60976,0.08803,0.15385,1
ROUGE-1,1AFAB93E029359768B0633700AD04DF78D5D06B8.STORY,SYSSUM.TXT,0.55319,0.11504,0.19048,1
ROUGE-1,03C459E5A90681CFD41869B9002647418FCB20E3.STORY,SYSSUM.TXT,0.38889,0.09790,0.15642,1
ROUGE-1,07C267AD77EE5DC906377BB053FCC43526A51D7E.STORY,SYSSUM.TXT,0.48438,0.23134,0.31313,1
ROUGE-1,0FBACF9CEEFC7A4E5760BF543F1FDF756A64A428.STORY,SYSSUM.TXT,0.57447,0.19853,0.29508,1
ROUGE-1,1752CB95E2A8DAE7326DF69DE003CE11CC104EE7.STORY,SYSSUM.TXT,0.82353,0.08092,0.14737,1
ROUGE-1,0E8A9A96F1980052D1DB27DEBFA7E06ED17022CE.STORY,SYSSUM.TXT,0.59259,0.08511,0.14884,1
ROUGE-1,11741909480FF60DE5EF7AA267E3CD0A8A7BC2AF.STORY,SYSSUM.TXT,0.54902,0.09556,0.16279,1
ROUGE-1,1707B801F033829FDA5A34F98E62696E8E6EF96F.STORY,SYSSUM.TXT,0.57627,0.28814,0.38418,1
ROUGE-1,0CB8C975BD8A0477496BCB5389A67AB9BFDCBD76.STORY,SYSSUM.TXT,0.63636,0.14433,0.23529,1
ROUGE-1,18C21B2126B1439E4E500FCE61328952BBCF5533.STORY,SYSSUM.TXT,0.46552,0.10266,0.16822,1
ROUGE-1,05928CAECEC6A5566507BD9249913425B8008B2C.STORY,SYSSUM.TXT,0.35556,0.08602,0.13853,1
ROUGE-1,17DCEC4A5CC777E6786569A8FD8544A9FFB7578C.STORY,SYSSUM.TXT,0.65116,0.09428,0.16471,1
ROUGE-1,00128F1BA30D5E9E0F17DF83285A1BC2072E2F01.STORY,SYSSUM.TXT,0.68627,0.12500,0.21148,1
ROUGE-1,0666EBE45B1405965312FFC121AE5469F76B3786.STORY,SYSSUM.TXT,0.42308,0.15385,0.22564,1
ROUGE-1,19AB4A3B5DEC180B101F9593DF41C279AB381243.STORY,SYSSUM.TXT,0.55932,0.12840,0.20886,1
ROUGE-1,17A038B25943156305662E6993799AD724535A29.STORY,SYSSUM.TXT,0.50000,0.12605,0.20134,1
ROUGE-1,001A6162391594E2A8607FBA135BDFA154E57904.STORY,SYSSUM.TXT,0.58696,0.20301,0.30168,1
ROUGE-1,1826F12C36BDD5BC9FF00AC410C143193060F266.STORY,SYSSUM.TXT,0.77143,0.22689,0.35065,1
ROUGE-1,04C0309A4AEEED4CA58DABA49E77E594878E07D2.STORY,SYSSUM.TXT,0.60417,0.22137,0.32402,1
ROUGE-1,0F0C92A443C7F46107EE220437378919290B07CD.STORY,SYSSUM.TXT,0.32143,0.08654,0.13636,1
ROUGE-1,02513F615BDB7EED39E407EDDA28DC7E88D1C8E3.STORY,SYSSUM.TXT,0.42222,0.08085,0.13571,1
ROUGE-1,171FCE51F82062F28C679BDA0969ECF1EA384231.STORY,SYSSUM.TXT,0.75000,0.11002,0.19190,1
ROUGE-1,082A07409145EE868320614DF2CA6D77ED7365DD.STORY,SYSSUM.TXT,0.35000,0.03889,0.07000,1
ROUGE-1,06689E12E2F0AE4C1073D4CDEF2AC083F38D928F.STORY,SYSSUM.TXT,0.61290,0.14340,0.23242,1
ROUGE-1,166FE0C3D3F400A48EC5FD716C675384512F152C.STORY,SYSSUM.TXT,0.53191,0.11521,0.18939,1
ROUGE-1,071125BDB78AE9C4FD1755182141CF8A42A55FEB.STORY,SYSSUM.TXT,0.58140,0.08091,0.14205,1
ROUGE-1,0C1FC294580C4F655A01AA241561521D25193715.STORY,SYSSUM.TXT,0.30769,0.08081,0.12800,1
ROUGE-1,1148A8E2323E952807FDA306513455968BF7DE82.STORY,SYSSUM.TXT,0.55932,0.18644,0.27966,1
ROUGE-1,1104D8C069DF1A4AAF2F776459FB519C70A9DC8E.STORY,SYSSUM.TXT,0.44186,0.22619,0.29921,1
ROUGE-1,08A4D0036FF55125A429E10D29E44989D239D23D.STORY,SYSSUM.TXT,0.57143,0.09796,0.16725,1
ROUGE-1,09519BEF94D0CE563B88A850DF0A9770A8EBF20E.STORY,SYSSUM.TXT,0.74359,0.09603,0.17009,1
ROUGE-1,04A493862117E11B005ED42D3C23125C1B533DC3.STORY,SYSSUM.TXT,0.38636,0.12593,0.18994,1
ROUGE-1,1AF9672D1DFCF2A90A923E105D8A3A9A650F257F.STORY,SYSSUM.TXT,0.34783,0.10063,0.15610,1
ROUGE-1,0C30C9B48110FF38C389A4C105D7D527ECBBD9CA.STORY,SYSSUM.TXT,0.60976,0.08091,0.14286,1
ROUGE-1,09110EBD3D4D58BE994FAA606C624601ABA6540B.STORY,SYSSUM.TXT,0.61818,0.15179,0.24373,1
ROUGE-1,1A7A8C44A5376AABC2B1AA177989276713466D13.STORY,SYSSUM.TXT,0.60000,0.06098,0.11070,1
ROUGE-1,1647EDAA7891E35DE5C94B6158CEC7EF252A8D1B.STORY,SYSSUM.TXT,0.43478,0.09259,0.15267,1
